3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	
3	8	1	9	1	1	1	1	1	1	1	1	1	9	1	1	1	9	1	9	1	9	1	1	9	1	
3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
3	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
3	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
3	12	9	9	9	9	9	9	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
5	8	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	16	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
5	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
5	10	9	9	9	1	9	1	9	9	1	1	9	9	9	9	1	1	1	1	1	1	1	1	1	1	
5	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
6	8	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
6	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
6	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
6	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
6	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	8	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	9	
7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
7	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	9	
7	12	9	9	9	9	9	9	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	
8	9	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
8	14	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
8	15	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
8	16	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
8	17	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	0	
8	22	0	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	9	
8	25	9	9	0	0	0	0	0	0	0	0	0	9	0	0	0	9	0	9	0	9	0	0	9	9	
8	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	9	0	9	0	9	0	0	9	0	
8	12	9	9	9	9	9	9	9	1	1	1	1	9	1	1	1	9	1	9	1	9	1	1	9	1	
9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
9	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
9	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
9	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	17	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
14	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
14	25	9	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	9	
14	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
14	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
15	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
15	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
15	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
16	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
16	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
16	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	9	
17	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
17	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
17	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	25	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
22	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	9	
22	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
25	10	9	9	9	0	9	0	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	9	
25	12	9	9	9	9	9	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
10	12	9	9	9	9	9	9	9	9	0	0	9	9	9	9	0	0	0	0	0	0	0	0	0	0	
