3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
3	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
4	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
5	6	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
5	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
6	7	0	0	0	9	0	1	0	1	1	1	1	1	0	0	0	0	0	0	
6	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	12	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
6	13	9	0	1	9	1	1	1	1	0	1	0	1	1	1	0	0	9	9	
7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	12	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	9	
7	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	
8	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
12	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	
